yyyymm,link
199106,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data3/adaptor.mars.internal-1694060612.1393566-10370-9-1a8c6c77-c44d-42b5-9df1-059af8eeaec9.nc
199107,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data2/adaptor.mars.internal-1694060646.0814307-27845-3-194a157b-e8c0-40c2-8c2d-e0a2af3bd356.nc
199108,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data2/adaptor.mars.internal-1694060679.6270025-16228-8-526caaaf-849b-42e3-866f-d94762ac7bd0.nc
199109,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data4/adaptor.mars.internal-1694060713.8842382-9823-18-af0ee01d-813d-4316-acbb-d55bbf8d0992.nc
199110,https://download-0021.copernicus-climate.eu/cache-compute-0021/cache/data6/adaptor.mars.internal-1694060747.6733186-24960-12-eaadffb4-b346-4882-95e7-6cffb10b9c61.nc
199111,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data3/adaptor.mars.internal-1694060781.194798-9628-20-2398143d-8820-4238-8af2-84538be16a68.nc
199112,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data0/adaptor.mars.internal-1694060814.931028-7864-12-69da00ae-c8db-450c-bbad-bab99f76861c.nc
199201,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data6/adaptor.mars.internal-1694060837.593658-12281-11-820b8b9d-7c76-4fdb-b1bb-06ee441500ac.nc
199202,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data7/adaptor.mars.internal-1694060870.3100517-27799-18-512264a5-0da0-4cf4-bb4c-9137b306c652.nc
199203,https://download-0021.copernicus-climate.eu/cache-compute-0021/cache/data6/adaptor.mars.internal-1694060892.1995294-24960-16-07a29438-051f-4dd7-9e4d-9869d106a736.nc
199204,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data1/adaptor.mars.internal-1694060925.6624386-15017-6-12731587-3843-41fb-9075-eab0710dc857.nc
199205,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data2/adaptor.mars.internal-1694060948.0700588-4689-11-40ecda71-087f-4104-a413-77dd80162e08.nc
199206,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data5/adaptor.mars.internal-1694060981.7575512-19597-1-2d59c656-7741-44c3-8dc4-4f5cbf8a9bd1.nc
199207,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data4/adaptor.mars.internal-1694061015.5344183-17997-1-24b20a3c-10fe-444a-b106-3a97aaaebe98.nc
199208,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data8/adaptor.mars.internal-1694061049.4753215-23873-15-5bda3cb7-e531-49db-90f9-b5c095264453.nc
199209,https://download-0006-clone.copernicus-climate.eu/cache-compute-0006/cache/data4/adaptor.mars.internal-1694061082.168905-11637-12-38a49f8f-c47a-4473-b40c-4744f94075e5.nc
199210,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data4/adaptor.mars.internal-1694061104.8564084-1992-14-039aa431-64cd-4f3c-8504-c9132c4c5eb9.nc
199211,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data2/adaptor.mars.internal-1694061127.2342267-5303-18-19420883-b7ad-4c73-8ca3-729b13c295e7.nc
199212,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data6/adaptor.mars.internal-1694061160.5042632-27436-19-a0612cc2-629e-4930-b7aa-2cd2ba68ee1a.nc
199301,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data7/adaptor.mars.internal-1694061194.1953046-25056-11-b561e54d-619f-43c3-b8a5-31b0d9e8296a.nc
199302,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data9/adaptor.mars.internal-1694061227.2231967-15039-12-a2c6a118-fad5-4bf0-9b2b-3db9722782bd.nc
199303,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data7/adaptor.mars.internal-1694061250.0500348-14321-7-2f1bd8de-0467-49df-86b7-9288f53e7ccd.nc
199304,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data7/adaptor.mars.internal-1694061272.0000706-15365-7-39b11bb1-2a02-4c7b-a597-1e60daaa7bc7.nc
199305,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data2/adaptor.mars.internal-1694061306.3676822-8319-11-6037e85f-378c-4bc9-b97c-d1beb4a3716e.nc
199306,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data3/adaptor.mars.internal-1694061340.2289891-20333-4-3d4ee7ba-c0f9-4ddf-8271-17953d95d608.nc
199307,https://download-0006-clone.copernicus-climate.eu/cache-compute-0006/cache/data2/adaptor.mars.internal-1694061361.34314-21262-17-9898eaa4-d54d-4073-9bce-3d4531151c17.nc
199308,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data1/adaptor.mars.internal-1694061383.9622748-11407-10-5f29f41f-dc45-46e1-856f-b492ee8a3874.nc
199309,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data1/adaptor.mars.internal-1694061417.0508764-9849-9-598e380b-eb65-4e5d-ae25-59c0c7cde1c0.nc
199310,https://download-0021.copernicus-climate.eu/cache-compute-0021/cache/data7/adaptor.mars.internal-1694061439.5903833-31255-9-f81a05d4-4ac5-4a35-a66b-7195d216fdb6.nc
199311,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data3/adaptor.mars.internal-1694061473.733647-16752-9-78af556d-112c-4262-8b48-e15a263fd3ce.nc
199312,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data2/adaptor.mars.internal-1694061506.8294876-17944-7-4931ead2-e47f-475f-89f8-5a8cb986c193.nc
199401,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data2/adaptor.mars.internal-1694061540.8009145-26553-15-626dda87-5d35-416b-af73-b027c3aeb516.nc
199402,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data0/adaptor.mars.internal-1694061562.58129-15517-12-d7767ae2-6869-4648-a1fa-24df6d695d86.nc
199403,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data8/adaptor.mars.internal-1694061584.86782-1824-17-a7ba87e0-8f88-45ef-9634-494202b5b13b.nc
199404,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data9/adaptor.mars.internal-1694061606.6122687-25481-3-e99ecd1e-f9cc-4ea0-b4fd-b6341b2777e2.nc
199405,https://download-0007-clone.copernicus-climate.eu/cache-compute-0007/cache/data8/adaptor.mars.internal-1694061629.2016606-5145-14-050be8f9-c977-4cd1-8e49-47178cac1f2b.nc
199406,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data4/adaptor.mars.internal-1694061662.581543-21306-16-aee58cbf-8bf2-4f40-a019-10d3beface81.nc
199407,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data3/adaptor.mars.internal-1694061685.1804247-31821-9-042fa977-b4e5-4f4a-a285-d60af038f847.nc
199408,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data0/adaptor.mars.internal-1694061718.9473817-27979-14-49677daa-9903-444b-bdcf-837fa6a5f058.nc
199409,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data3/adaptor.mars.internal-1694061741.430405-1696-8-419e9188-fff6-4ba0-944b-e6a9582278b0.nc
199410,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data3/adaptor.mars.internal-1694061762.9302456-22207-4-368a0dcb-adb2-4386-8f68-452fe08494f0.nc
199411,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data3/adaptor.mars.internal-1694061796.4231148-21131-13-ef5b5906-d330-48ad-a62f-a991b5573166.nc
199412,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data9/adaptor.mars.internal-1694061819.1727102-26321-16-bcd2f99b-3887-42c9-88a4-4361cedbc83b.nc
199501,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data7/adaptor.mars.internal-1694061841.726157-9422-10-20eb9ebf-1f81-4f52-b078-9ea48def85e4.nc
199502,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data8/adaptor.mars.internal-1694061874.3872197-8050-17-bb4d8d72-fa28-48aa-ae00-6ae0a44b06ab.nc
199503,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data0/adaptor.mars.internal-1694061898.0101776-19895-2-4adc5bbf-95a7-4eb2-baee-7f6508b3f0f0.nc
199504,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data1/adaptor.mars.internal-1694061931.5566533-29171-10-79545bb2-7d22-47f0-9f64-3ff5fa2ec283.nc
199505,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data2/adaptor.mars.internal-1694061964.9392703-24293-9-f9df3ed7-e3e0-474b-b148-c8953f263b36.nc
199506,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data7/adaptor.mars.internal-1694061999.9577453-3629-11-d89ad384-fdb5-4d55-a837-99b061e5827e.nc
199507,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data0/adaptor.mars.internal-1694062032.3908923-27797-15-602cca4c-f493-4cdc-adc3-65fa9cd18f80.nc
199508,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data7/adaptor.mars.internal-1694062065.9247015-10142-11-5186cf46-e26e-4435-a095-a104efc5870f.nc
199509,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data1/adaptor.mars.internal-1694062101.2286284-26521-4-18190389-4678-4ff2-aa75-4cab7e159874.nc
199510,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data4/adaptor.mars.internal-1694062133.9264257-15963-20-2b5fdb18-a8c8-4924-b7a8-98413ffed029.nc
199511,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data7/adaptor.mars.internal-1694062167.8590832-11531-6-c41012cb-7e56-45ae-ac4f-0d4fb46bf7e1.nc
199512,https://download-0021.copernicus-climate.eu/cache-compute-0021/cache/data3/adaptor.mars.internal-1694062189.313171-7677-6-e1b732c8-c21d-4646-a4a5-b427804ddb2e.nc
199601,https://download-0021.copernicus-climate.eu/cache-compute-0021/cache/data0/adaptor.mars.internal-1694062223.2818496-8445-2-0cf724ef-1ae5-4256-b401-f5792e8f85b1.nc
199602,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data4/adaptor.mars.internal-1694062257.049407-11065-15-52a20372-c7c4-4f44-9a2e-871b517a4a26.nc
199603,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data6/adaptor.mars.internal-1694062279.3493745-19651-9-a6b61ee5-7d2b-43e2-b413-5494da5b685b.nc
199604,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data3/adaptor.mars.internal-1694062313.4231324-21437-12-85476422-954c-4966-85df-9cc0fabea81d.nc
199605,https://download-0014-clone.copernicus-climate.eu/cache-compute-0014/cache/data5/adaptor.mars.internal-1694062336.1919482-8052-6-65c9347b-c0e3-47d0-a401-d8965546b755.nc
199606,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data2/adaptor.mars.internal-1694062369.5689664-20871-18-b291bbf7-14d4-4fce-bcfe-4550a5f7f725.nc
199607,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data9/adaptor.mars.internal-1694062391.4398878-24826-20-25640c22-da23-4704-a66f-03a12eecf9ca.nc
199608,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data7/adaptor.mars.internal-1694062425.4117758-4265-11-d1fb2272-f679-4356-bfda-b6bf64ce66f5.nc
199609,https://download-0007-clone.copernicus-climate.eu/cache-compute-0007/cache/data5/adaptor.mars.internal-1694062458.301649-10394-18-fbe76e1d-4a3c-4f38-acda-d95b41478fba.nc
199610,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data9/adaptor.mars.internal-1694062480.1361332-21437-19-00c73fe5-6cb2-495c-912d-642fa60f993b.nc
199611,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data8/adaptor.mars.internal-1694062502.8147323-1623-4-733f0e79-7e9c-45dd-908c-d952529febf3.nc
199612,https://download-0019.copernicus-climate.eu/cache-compute-0019/cache/data6/adaptor.mars.internal-1694062524.4114938-8438-2-e7fe2037-5655-45b0-8f9a-cab8c02abfb2.nc
199701,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data4/adaptor.mars.internal-1694062558.3599367-22707-12-0b330e69-e7fb-4627-b8ca-f71631090bf0.nc
199702,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data1/adaptor.mars.internal-1694062592.7296028-22310-14-d75067f4-e296-4030-8ec9-e045d6ccf74c.nc
199703,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data3/adaptor.mars.internal-1694062615.057192-1339-5-c1fe9f0f-49d1-4d72-bab4-5cfc7f60af7f.nc
199704,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data7/adaptor.mars.internal-1694062648.068544-29946-7-d5562162-d877-41c0-93a7-c6c57199276b.nc
199705,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data6/adaptor.mars.internal-1694062671.0622394-24271-4-b707e0bc-9f5b-4fd6-b82f-26b28ffcc094.nc
199706,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data4/adaptor.mars.internal-1694062704.149325-25407-4-56b817ef-2d50-4e56-addf-024f251446cc.nc
199707,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data1/adaptor.mars.internal-1694062727.153648-15475-7-f2b452c8-9117-40fc-b774-f9d7b49cb3ca.nc
199708,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data5/adaptor.mars.internal-1694062760.3885972-28026-19-7d357059-6a47-477c-b4eb-31ac38fb6dcf.nc
199709,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data4/adaptor.mars.internal-1694062793.746342-24085-13-42cfdf63-2e87-42be-b0fc-adc1c25e66ca.nc
199710,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data1/adaptor.mars.internal-1694062826.8803353-26704-17-51c3051d-3d9a-473b-bea1-749a7b317ed6.nc
199711,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data5/adaptor.mars.internal-1694062849.6835103-30082-12-e9016ec3-9d86-4b87-8c12-cf9110346e8b.nc
199712,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data1/adaptor.mars.internal-1694062870.596083-24502-10-9e8535c8-acaf-4629-a0a5-1277370bee60.nc
199801,https://download-0006-clone.copernicus-climate.eu/cache-compute-0006/cache/data3/adaptor.mars.internal-1694062893.5996544-5105-14-03de7d8d-4a9c-48c6-bb6a-18d694f904c0.nc
199802,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data0/adaptor.mars.internal-1694062926.6472664-15594-14-7ba40386-5071-4383-a29f-1e55a8fd9a9d.nc
199803,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data2/adaptor.mars.internal-1694062949.93389-7897-10-e23c1847-4e30-4d07-83eb-fd8212b4786e.nc
199804,https://download-0014-clone.copernicus-climate.eu/cache-compute-0014/cache/data0/adaptor.mars.internal-1694062983.5834923-9889-19-a2f5c69e-38c8-4a5c-a2d0-f9b5419f797b.nc
199805,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data3/adaptor.mars.internal-1694063016.1004376-9530-10-68893342-2518-4a61-982b-14e93d8874d0.nc
199806,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data1/adaptor.mars.internal-1694063050.096125-4630-6-bd2f0463-5c1c-4c74-ba46-6e86d8bc7840.nc
199807,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data1/adaptor.mars.internal-1694063073.1097088-2566-3-c7ecec72-e34d-4f20-ad23-cfa5bb6d4a06.nc
199808,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data2/adaptor.mars.internal-1694063105.9019284-2462-17-84d4a189-c820-419e-a0fe-2387c8bdbed3.nc
199809,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data7/adaptor.mars.internal-1694063139.3023295-2367-18-30496ec0-9a59-4c5c-ba7d-582d74332545.nc
199810,https://download-0006-clone.copernicus-climate.eu/cache-compute-0006/cache/data7/adaptor.mars.internal-1694063162.4831133-13978-1-f81e0ffb-2150-44f0-a981-814566b6916f.nc
199811,https://download-0007-clone.copernicus-climate.eu/cache-compute-0007/cache/data9/adaptor.mars.internal-1694063195.8900936-17859-5-d1bdf9f9-062f-4fec-941f-da3a933cd0f9.nc
199812,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data1/adaptor.mars.internal-1694063217.82155-7926-3-1dd04ad0-6cff-49a8-b070-d50bbc3e9378.nc
199901,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data2/adaptor.mars.internal-1694063250.9621446-2142-19-d93f3954-0a1a-40cb-b718-ed2ce221d741.nc
199902,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data5/adaptor.mars.internal-1694063284.9156466-16786-16-6af96a15-f98e-4e1c-b2b0-b59e2e005327.nc
199903,https://download-0005-clone.copernicus-climate.eu/cache-compute-0005/cache/data9/adaptor.mars.internal-1694063306.8092484-5770-9-d62d279b-5e51-4d36-9869-94c832fa8115.nc
199904,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data6/adaptor.mars.internal-1694063340.0909147-28986-17-6864c569-cdea-4d02-b205-73b557ae78e9.nc
199905,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data7/adaptor.mars.internal-1694063362.414755-9763-15-20dfa1b8-b48c-476f-a9a8-7223af91d526.nc
199906,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data1/adaptor.mars.internal-1694063385.0813265-10560-6-9cf88c13-efc9-4909-8124-0fd966be200d.nc
199907,https://download-0000-clone.copernicus-climate.eu/cache-compute-0000/cache/data5/adaptor.mars.internal-1694063418.105313-10228-13-45a10b2b-d710-43ea-9432-ab4e5d69efb7.nc
199908,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data8/adaptor.mars.internal-1694063452.532045-10429-12-1ccfdfe4-0951-452a-a55b-6f07566c4a20.nc
199909,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data8/adaptor.mars.internal-1694063486.3116474-25786-2-52f0c593-21c2-4e55-951e-e87db0dfcbdc.nc
199910,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data9/adaptor.mars.internal-1694063509.3119519-16588-8-5ddd30a6-2ae2-4ae5-809a-788c1a3333fe.nc
199911,https://download-0021.copernicus-climate.eu/cache-compute-0021/cache/data4/adaptor.mars.internal-1694063541.9507008-21717-1-deeb86d9-2dbc-4c12-86bf-ca26fb552ca3.nc
199912,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data7/adaptor.mars.internal-1694063564.8569837-5060-7-701c1b97-db4c-48a6-ac16-f40f669cb486.nc
200001,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data5/adaptor.mars.internal-1694063598.4017053-8884-12-ae2088f6-6eec-4ead-bddb-6fc686611fc7.nc
200002,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data5/adaptor.mars.internal-1694063631.82866-11037-14-1f84403b-6a7e-4634-b848-bf46e867e6bc.nc
200003,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data9/adaptor.mars.internal-1694063653.6942215-4346-5-25d679f7-2e5a-4174-995c-245735138175.nc
200004,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data6/adaptor.mars.internal-1694063676.4021287-7114-17-cafb2e07-3b90-488e-ba7e-9a7aca37d753.nc
200005,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data8/adaptor.mars.internal-1694063711.03773-18279-17-d704d80b-760a-440d-ba53-876d650debfb.nc
200006,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data7/adaptor.mars.internal-1694063743.9752512-4523-7-a50c10c4-b026-41b3-bb2c-b75be5dcd211.nc
200007,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data1/adaptor.mars.internal-1694063777.5595539-3814-10-de3e0479-b70f-4382-a3e7-9ea453339683.nc
200008,https://download-0011-clone.copernicus-climate.eu/cache-compute-0011/cache/data6/adaptor.mars.internal-1694063813.1615887-24799-11-77ad97e2-3689-4278-80f0-2c75d6ad172f.nc
200009,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data2/adaptor.mars.internal-1694063846.5245154-8761-3-52a9205a-ede8-46f1-9279-ab7d36bd14f7.nc
200010,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data9/adaptor.mars.internal-1694063868.4963155-12293-5-e6e28a4b-a592-4261-a0a8-e78c03f1f40a.nc
200011,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data9/adaptor.mars.internal-1694063901.520006-4520-16-215259a7-8bd8-4aeb-a0f4-a35cad62dae6.nc
200012,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data3/adaptor.mars.internal-1694063924.3262208-2755-8-b2a3b6cf-2964-48a7-88d4-f14ed99efd3a.nc
200101,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data8/adaptor.mars.internal-1694063957.2703612-15171-4-860b4a60-c56f-42d7-a3d3-0988cad73ac8.nc
200102,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data6/adaptor.mars.internal-1694063991.3004355-22164-6-3abc3618-9da8-4943-8172-0e1889255b92.nc
200103,https://download-0006-clone.copernicus-climate.eu/cache-compute-0006/cache/data7/adaptor.mars.internal-1694064013.9467466-19272-1-81912aa2-c8f4-4a08-a7f2-986bdeb0ca5f.nc
200104,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data5/adaptor.mars.internal-1694064047.3036766-7961-3-6501c324-2c3c-4f07-961e-33cc35b2b87c.nc
200105,https://download-0000-clone.copernicus-climate.eu/cache-compute-0000/cache/data8/adaptor.mars.internal-1694064069.6248033-20574-1-58629fb8-a5a4-4c10-bcad-a77e0a4262dd.nc
200106,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data1/adaptor.mars.internal-1694064103.9843564-6158-10-470dcc27-d7b7-45c3-b7f8-08b9b63b71f9.nc
200107,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data1/adaptor.mars.internal-1694064136.588948-14722-6-bd4171fe-90d0-4d92-9ffc-c5d68e28a80c.nc
200108,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data5/adaptor.mars.internal-1694064170.5247858-26777-18-a50e26c9-a38d-48cb-b67c-ca2d3397c103.nc
200109,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data9/adaptor.mars.internal-1694064204.700826-18232-4-893ce33d-4c44-4b9d-8787-2bfbc9821124.nc
200110,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data7/adaptor.mars.internal-1694064238.337078-17140-2-42bd2364-7838-44f6-820e-3738ccca8454.nc
200111,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data2/adaptor.mars.internal-1694064271.4634824-11127-19-450ba215-de31-41cf-a538-5d6e709bd669.nc
200112,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data9/adaptor.mars.internal-1694064305.726363-4197-13-23bfa27a-1750-4a92-9724-7e686f8b2403.nc
200201,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data7/adaptor.mars.internal-1694064339.150794-16030-18-23a6c410-a9ee-4862-885f-df3d45a0ed99.nc
200202,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data1/adaptor.mars.internal-1694064372.8909416-30480-6-9ec8f46a-a061-4a19-82ad-8e86a8ee9a9a.nc
200203,https://download-0006-clone.copernicus-climate.eu/cache-compute-0006/cache/data3/adaptor.mars.internal-1694064395.3868961-20680-6-3e7b2535-7711-4a07-8183-1124b47e2d8b.nc
200204,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data1/adaptor.mars.internal-1694064418.485688-17907-9-fc8863b0-6076-4145-973a-18dca20333bb.nc
200205,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data7/adaptor.mars.internal-1694064451.9013019-11294-8-5fbf0c38-b289-4bd1-8762-8a0adba4736b.nc
200206,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data5/adaptor.mars.internal-1694064485.6867783-19960-1-c7c2a5b5-753e-465b-b6e0-c6d62aba25ec.nc
200207,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data2/adaptor.mars.internal-1694064519.579163-8600-18-81724dfa-8b20-45df-ab1c-36dffa040168.nc
200208,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data2/adaptor.mars.internal-1694064552.245402-22114-10-c0abb9ac-31a2-491e-906c-dfa494626044.nc
200209,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data1/adaptor.mars.internal-1694064589.881328-8311-10-3b12ddca-1963-44d1-a00f-dade06af9729.nc
200210,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data2/adaptor.mars.internal-1694064619.82899-32374-3-b326dd08-3b65-4f43-8415-345ea0ec5914.nc
200211,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data2/adaptor.mars.internal-1694064654.3270216-30968-14-c1af9f32-a056-491d-90c7-86e2a2763ed2.nc
200212,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data1/adaptor.mars.internal-1694064687.9053326-14851-12-cb93f090-fbee-4a7e-acc3-d2d7b141d60e.nc
200301,https://download-0015-clone.copernicus-climate.eu/cache-compute-0015/cache/data2/adaptor.mars.internal-1694064721.0045269-14874-16-84a9ddd6-ebd5-4e35-aad1-369b157ae028.nc
200302,https://download-0020.copernicus-climate.eu/cache-compute-0020/cache/data4/adaptor.mars.internal-1694064755.676269-15534-20-d58f9da1-0a7d-441b-8ea6-3e75209ecdfa.nc
200303,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data2/adaptor.mars.internal-1694064789.0640829-15609-3-ce51312c-f0e0-4fc5-9fc1-846389c1692d.nc
200304,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data9/adaptor.mars.internal-1694064823.071653-28034-5-34fe8a23-149f-4e38-8943-fdfe20999c40.nc
200305,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data4/adaptor.mars.internal-1694064857.0280678-10577-5-c426f00c-20b9-4d6a-839a-6d167ada249b.nc
200306,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data3/adaptor.mars.internal-1694064890.341235-10276-12-5aedd8cf-2619-4a8c-ab83-e33268f930f4.nc
200307,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data8/adaptor.mars.internal-1694064925.0873682-12792-2-d2092929-b582-46a0-acd4-467ad3d06b5c.nc
200308,https://download-0012-clone.copernicus-climate.eu/cache-compute-0012/cache/data9/adaptor.mars.internal-1694064957.8955579-32374-16-11d7563b-983a-45d0-9559-42bcb0ddc490.nc
200309,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data1/adaptor.mars.internal-1694064991.4722712-10577-10-5f285cc5-5253-4535-acb6-dd19e823ff42.nc
200310,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data9/adaptor.mars.internal-1694065026.428641-10621-11-66cec63d-a7bb-40f0-8f47-48606cb410a1.nc
200311,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data8/adaptor.mars.internal-1694065065.095282-7730-9-a33d5b9e-963d-4518-817b-884a5b030d67.nc
