yyyymm,link
198909,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data1/adaptor.mars.internal-1694043159.5752368-12351-16-92abaabf-af97-462f-beef-92cf19f885ed.nc
198910,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data6/adaptor.mars.internal-1694043192.2110357-3671-4-028c6628-d848-415c-9859-f098a0d75268.nc
198911,https://download-0003-clone.copernicus-climate.eu/cache-compute-0003/cache/data4/adaptor.mars.internal-1694043215.3277133-15134-3-ee9b127b-fe0f-459f-901d-25bd5adf9393.nc
198912,https://download-0002-clone.copernicus-climate.eu/cache-compute-0002/cache/data5/adaptor.mars.internal-1694043249.012734-3788-5-54bc78af-0c40-4e52-b10e-d758afdbf94a.nc
199001,https://download-0000-clone.copernicus-climate.eu/cache-compute-0000/cache/data0/adaptor.mars.internal-1694043282.168022-6783-3-a47c3d80-5a05-400b-8525-b50075fb31e3.nc
199002,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data4/adaptor.mars.internal-1694043304.7047596-18782-4-8f30c2b6-0829-45ef-9908-b29e1570427a.nc
199003,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data7/adaptor.mars.internal-1694043327.3114347-29613-7-5a573fab-a758-4594-9923-8ad6d75924c7.nc
199004,https://download-0017.copernicus-climate.eu/cache-compute-0017/cache/data9/adaptor.mars.internal-1694043378.4527888-17552-7-4e4dd32c-8936-4bcd-90e7-658c920c443e.nc
199005,https://download-0001-clone.copernicus-climate.eu/cache-compute-0001/cache/data7/adaptor.mars.internal-1694043410.4952326-18284-11-66753bad-935d-44e8-95ae-79e5738e91c6.nc
199006,https://download-0010-clone.copernicus-climate.eu/cache-compute-0010/cache/data3/adaptor.mars.internal-1694043432.7406065-3392-8-ce2beca2-0aa7-465b-a3ce-69bcb3bc5f10.nc
199007,https://download-0018.copernicus-climate.eu/cache-compute-0018/cache/data2/adaptor.mars.internal-1694043455.7602296-9388-11-efd4311e-fd64-43a8-b226-fa4e533cf505.nc
199008,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data6/adaptor.mars.internal-1694043488.5296078-21966-12-171224d8-fad8-43c5-b0f9-c75cbe129052.nc
199009,https://download-0005-clone.copernicus-climate.eu/cache-compute-0005/cache/data0/adaptor.mars.internal-1694043522.1066358-24471-5-371e069c-aeb6-4abe-aa72-0c8a24038e7a.nc
199010,https://download-0009-clone.copernicus-climate.eu/cache-compute-0009/cache/data6/adaptor.mars.internal-1694043546.1452582-30164-11-a458f43a-f6c7-4126-a597-30de39f1a619.nc
199011,https://download-0016.copernicus-climate.eu/cache-compute-0016/cache/data4/adaptor.mars.internal-1694043578.9707084-5363-15-2d4c1301-7330-4b5f-86eb-d5a1710a877f.nc
199012,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data7/adaptor.mars.internal-1694043611.9056041-4480-1-89d3be45-5715-4912-b0b5-f371dfd61b10.nc
199101,https://download-0013-clone.copernicus-climate.eu/cache-compute-0013/cache/data7/adaptor.mars.internal-1694043645.7836502-4782-1-d524e0a0-7b5b-42e2-9811-84a841a7f665.nc
199102,https://download-0008-clone.copernicus-climate.eu/cache-compute-0008/cache/data7/adaptor.mars.internal-1694043667.9125235-4002-1-9c74fb35-8c18-41d3-9f86-1d80b9fb9db5.nc
199103,https://download-0004-clone.copernicus-climate.eu/cache-compute-0004/cache/data2/adaptor.mars.internal-1694043690.0228102-26272-3-4d202b14-ae9d-4204-afab-8419b3f26e4c.nc
